"x1_1"	"x1_2"	"x1_3"	"x1_4"	"y1"	"y2"	"y3"	"y4"	"y5"	"y6"	"y7"	"y8"	"y9"	"y10"	"y11"	"y12"
"470"	0.61	0.11	0.03	0.74	1	0	0	0	0	0	0	0	0	0	0	0
"5956"	0.28	0.5	0.18	0.6	0	0	0	0	0	0	0	0	0	0	0	1
"3467"	0.19	0.33	0.88	0.8	0	0	0	0	0	0	1	0	0	0	0	0
"4701"	0.71	0.33	0.61	0.4	0	0	0	0	0	0	0	0	0	1	0	0
"4198"	0.75	0.05	0.78	0.09	0	0	0	0	0	0	0	0	1	0	0	0
"2420"	0.59	0.61	0.18	0.18	0	0	0	0	1	0	0	0	0	0	0	0
"4570"	0.98	0.66	0.95	0.63	0	0	0	0	0	0	0	0	0	1	0	0
"2312"	0.81	0.7	0.13	0.04	0	0	0	0	1	0	0	0	0	0	0	0
"5731"	0.11	0.47	0.09	0.41	0	0	0	0	0	0	0	0	0	0	0	1
"770"	0.96	0.76	0.69	0.9	0	1	0	0	0	0	0	0	0	0	0	0
"5047"	0.27	1	0.35	0.9	0	0	0	0	0	0	0	0	0	0	1	0
"1638"	0.08	0.36	0.23	0.05	0	0	0	1	0	0	0	0	0	0	0	0
"264"	0.96	0.33	0.22	0.82	1	0	0	0	0	0	0	0	0	0	0	0
"5073"	0.26	0.89	0.04	0.93	0	0	0	0	0	0	0	0	0	0	1	0
"3889"	0.36	0.47	0.76	0.7	0	0	0	0	0	0	0	1	0	0	0	0
"3372"	0.46	0.28	0.86	0.88	0	0	0	0	0	0	1	0	0	0	0	0
"209"	1	0.52	0.61	0.97	1	0	0	0	0	0	0	0	0	0	0	0
"2825"	0.4	0.4	0.19	0.16	0	0	0	0	0	1	0	0	0	0	0	0
"3099"	0.19	0.24	0.73	0.79	0	0	0	0	0	0	1	0	0	0	0	0
"5500"	0.25	0.94	0.56	0.92	0	0	0	0	0	0	0	0	0	0	1	0
"3105"	0.06	0.2	0.61	0.63	0	0	0	0	0	0	1	0	0	0	0	0
"2425"	0.79	0.88	0.27	0.07	0	0	0	0	1	0	0	0	0	0	0	0
"4695"	0.63	0.34	0.54	0.24	0	0	0	0	0	0	0	0	0	1	0	0
"1444"	0.09	0.55	0.47	0.11	0	0	1	0	0	0	0	0	0	0	0	0
"4024"	0.76	0.32	0.83	0.26	0	0	0	0	0	0	0	0	1	0	0	0
"2074"	0.73	0.69	0.07	0.26	0	0	0	0	1	0	0	0	0	0	0	0
"2167"	0.91	0.92	0.38	0.43	0	0	0	0	1	0	0	0	0	0	0	0
"2290"	0.61	0.56	0.03	0.16	0	0	0	0	1	0	0	0	0	0	0	0
"3512"	0.32	0.26	0.7	0.58	0	0	0	0	0	0	0	1	0	0	0	0
"4220"	0.96	0.29	0.92	0.23	0	0	0	0	0	0	0	0	1	0	0	0
"5803"	0.53	0.87	0.65	0.93	0	0	0	0	0	0	0	0	0	0	0	1
"2708"	0.49	0.63	0.19	0.17	0	0	0	0	0	1	0	0	0	0	0	0
"4491"	0.59	0.11	0.5	0.1	0	0	0	0	0	0	0	0	1	0	0	0
"227"	0.71	0.08	0.06	0.83	1	0	0	0	0	0	0	0	0	0	0	0
"757"	0.55	0.35	0.35	0.65	0	1	0	0	0	0	0	0	0	0	0	0
"557"	0.81	0.53	0.53	0.78	0	1	0	0	0	0	0	0	0	0	0	0
"1200"	0.12	0.97	0.87	0.18	0	0	1	0	0	0	0	0	0	0	0	0
"5871"	0.3	0.58	0.17	0.5	0	0	0	0	0	0	0	0	0	0	0	1
"843"	0.47	0.21	0.12	0.48	0	1	0	0	0	0	0	0	0	0	0	0
"2391"	0.75	0.79	0.35	0.37	0	0	0	0	1	0	0	0	0	0	0	0
"5126"	0.15	0.76	0.13	0.79	0	0	0	0	0	0	0	0	0	0	1	0
"3413"	0.38	0.08	0.84	0.91	0	0	0	0	0	0	1	0	0	0	0	0
"5347"	0.43	0.91	0.43	0.86	0	0	0	0	0	0	0	0	0	0	1	0
"3317"	0.18	0.06	0.8	0.68	0	0	0	0	0	0	1	0	0	0	0	0
"5412"	0.59	0.97	0.26	0.99	0	0	0	0	0	0	0	0	0	0	1	0
"3098"	0.14	0.39	0.88	0.78	0	0	0	0	0	0	1	0	0	0	0	0
"3477"	0	0.06	0.93	0.92	0	0	0	0	0	0	1	0	0	0	0	0
"2702"	0.39	0.51	0.07	0.17	0	0	0	0	0	1	0	0	0	0	0	0
"2887"	0.69	0.54	0.21	0.31	0	0	0	0	0	1	0	0	0	0	0	0
"5644"	0.1	0.47	0.08	0.41	0	0	0	0	0	0	0	0	0	0	0	1
"3493"	0.18	0.07	0.57	0.54	0	0	0	0	0	0	1	0	0	0	0	0
"5633"	0.31	0.55	0.34	0.68	0	0	0	0	0	0	0	0	0	0	0	1
"4644"	0.7	0.46	0.69	0.36	0	0	0	0	0	0	0	0	0	1	0	0
"882"	0.76	0.65	0.56	0.9	0	1	0	0	0	0	0	0	0	0	0	0
"4596"	0.7	0.37	0.8	0.4	0	0	0	0	0	0	0	0	0	1	0	0
"836"	0.93	0.64	0.56	0.85	0	1	0	0	0	0	0	0	0	0	0	0
"4034"	0.84	0.25	0.98	0.01	0	0	0	0	0	0	0	0	1	0	0	0
"3154"	0.06	0.32	0.91	0.98	0	0	0	0	0	0	1	0	0	0	0	0
"3216"	0.26	0.02	0.91	0.9	0	0	0	0	0	0	1	0	0	0	0	0
"1317"	0.02	0.96	0.83	0.04	0	0	1	0	0	0	0	0	0	0	0	0
"3175"	0.2	0.09	0.64	0.75	0	0	0	0	0	0	1	0	0	0	0	0
"138"	0.6	0.26	0.15	0.71	1	0	0	0	0	0	0	0	0	0	0	0
"5972"	0.29	0.56	0.22	0.64	0	0	0	0	0	0	0	0	0	0	0	1
"837"	0.8	0.42	0.49	0.71	0	1	0	0	0	0	0	0	0	0	0	0
"2893"	0.42	0.51	0.14	0.16	0	0	0	0	0	1	0	0	0	0	0	0
"1512"	0.48	0.74	0.69	0.43	0	0	0	1	0	0	0	0	0	0	0	0
"4548"	0.7	0.37	0.63	0.42	0	0	0	0	0	0	0	0	0	1	0	0
"2806"	0.87	0.74	0.45	0.49	0	0	0	0	0	1	0	0	0	0	0	0
"3700"	0.17	0.16	0.5	0.61	0	0	0	0	0	0	0	1	0	0	0	0
"565"	0.59	0.44	0.32	0.65	0	1	0	0	0	0	0	0	0	0	0	0
"1545"	0.04	0.22	0.34	0.12	0	0	0	1	0	0	0	0	0	0	0	0
"4420"	0.74	0.29	0.87	0.19	0	0	0	0	0	0	0	0	1	0	0	0
"576"	0.85	0.66	0.57	0.81	0	1	0	0	0	0	0	0	0	0	0	0
"1299"	0.21	0.84	0.74	0.2	0	0	1	0	0	0	0	0	0	0	0	0
"5217"	0.3	0.92	0.14	0.89	0	0	0	0	0	0	0	0	0	0	1	0
"1203"	0.16	0.54	0.6	0.11	0	0	1	0	0	0	0	0	0	0	0	0
"2890"	0.62	0.51	0.23	0.19	0	0	0	0	0	1	0	0	0	0	0	0
"3434"	0.21	0.46	0.93	0.98	0	0	0	0	0	0	1	0	0	0	0	0
"80"	0.53	0.2	0.14	0.67	1	0	0	0	0	0	0	0	0	0	0	0
"5322"	0.36	0.87	0.05	0.74	0	0	0	0	0	0	0	0	0	0	1	0
"485"	0.64	0.21	0.34	0.65	1	0	0	0	0	0	0	0	0	0	0	0
"4989"	0.72	0.32	0.59	0.34	0	0	0	0	0	0	0	0	0	1	0	0
"2331"	0.85	0.74	0.07	0.03	0	0	0	0	1	0	0	0	0	0	0	0
"2160"	0.72	0.6	0.13	0.2	0	0	0	0	1	0	0	0	0	0	0	0
"2591"	0.69	0.7	0.43	0.42	0	0	0	0	0	1	0	0	0	0	0	0
"1134"	0.18	0.69	0.6	0.04	0	0	1	0	0	0	0	0	0	0	0	0
"620"	0.92	0.65	0.54	0.94	0	1	0	0	0	0	0	0	0	0	0	0
"5665"	0.46	0.78	0.49	0.9	0	0	0	0	0	0	0	0	0	0	0	1
"3307"	0.07	0.16	0.6	0.56	0	0	0	0	0	0	1	0	0	0	0	0
"439"	0.83	0.38	0.36	0.69	1	0	0	0	0	0	0	0	0	0	0	0
"5551"	0.18	0.54	0.3	0.5	0	0	0	0	0	0	0	0	0	0	0	1
"2207"	1	0.91	0.3	0.26	0	0	0	0	1	0	0	0	0	0	0	0
"5732"	0.06	0.45	0.09	0.36	0	0	0	0	0	0	0	0	0	0	0	1
"4975"	0.68	0.36	0.81	0.46	0	0	0	0	0	0	0	0	0	1	0	0
"50"	0.41	0	0	0.38	1	0	0	0	0	0	0	0	0	0	0	0
"2356"	0.71	0.69	0.23	0.25	0	0	0	0	1	0	0	0	0	0	0	0
"3538"	0.23	0.3	0.57	0.58	0	0	0	0	0	0	0	1	0	0	0	0
"1418"	0.3	0.67	0.77	0.16	0	0	1	0	0	0	0	0	0	0	0	0
"3387"	0.59	0.24	0.99	0.96	0	0	0	0	0	0	1	0	0	0	0	0
"4124"	0.77	0.11	0.74	0.17	0	0	0	0	0	0	0	0	1	0	0	0
"3463"	0.33	0.27	0.83	0.73	0	0	0	0	0	0	1	0	0	0	0	0
"786"	0.61	0.27	0.41	0.52	0	1	0	0	0	0	0	0	0	0	0	0
"2258"	0.87	0.8	0.03	0.03	0	0	0	0	1	0	0	0	0	0	0	0
"1601"	0.11	0.49	0.37	0.14	0	0	0	1	0	0	0	0	0	0	0	0
"2171"	0.95	0.84	0.29	0.31	0	0	0	0	1	0	0	0	0	0	0	0
"132"	0.86	0.13	0.11	0.91	1	0	0	0	0	0	0	0	0	0	0	0
"2398"	0.81	0.78	0.38	0.43	0	0	0	0	1	0	0	0	0	0	0	0
"5555"	0.6	0.83	0.55	0.8	0	0	0	0	0	0	0	0	0	0	0	1
"988"	0.5	0.2	0.24	0.42	0	1	0	0	0	0	0	0	0	0	0	0
"1933"	0.28	0.54	0.44	0.28	0	0	0	1	0	0	0	0	0	0	0	0
"3873"	0.33	0.26	0.59	0.58	0	0	0	0	0	0	0	1	0	0	0	0
"1439"	0.01	0.56	0.48	0.1	0	0	1	0	0	0	0	0	0	0	0	0
"2071"	0.78	0.9	0.27	0.39	0	0	0	0	1	0	0	0	0	0	0	0
"2406"	0.96	1	0.15	0.19	0	0	0	0	1	0	0	0	0	0	0	0
"5826"	0.56	0.78	0.5	0.87	0	0	0	0	0	0	0	0	0	0	0	1
"4005"	0.83	0.05	0.81	0.08	0	0	0	0	0	0	0	0	1	0	0	0
"5494"	0.01	0.65	0.04	0.79	0	0	0	0	0	0	0	0	0	0	1	0
"1304"	0.39	0.94	0.79	0.38	0	0	1	0	0	0	0	0	0	0	0	0
"3654"	0.13	0.07	0.52	0.41	0	0	0	0	0	0	0	1	0	0	0	0
"1926"	0.54	0.92	0.92	0.65	0	0	0	1	0	0	0	0	0	0	0	0
"5866"	0.41	0.67	0.35	0.77	0	0	0	0	0	0	0	0	0	0	0	1
"806"	0.79	0.63	0.56	0.9	0	1	0	0	0	0	0	0	0	0	0	0
"933"	0.55	0.43	0.33	0.7	0	1	0	0	0	0	0	0	0	0	0	0
"5452"	0.07	0.59	0.11	0.53	0	0	0	0	0	0	0	0	0	0	1	0
"5880"	0.57	0.91	0.69	1	0	0	0	0	0	0	0	0	0	0	0	1
"5676"	0.06	0.39	0.1	0.4	0	0	0	0	0	0	0	0	0	0	0	1
"188"	0.65	0.23	0.34	0.71	1	0	0	0	0	0	0	0	0	0	0	0
"3412"	0.2	0.36	0.75	0.75	0	0	0	0	0	0	1	0	0	0	0	0
"136"	0.74	0.16	0.05	0.64	1	0	0	0	0	0	0	0	0	0	0	0
"1947"	0.43	0.56	0.64	0.31	0	0	0	1	0	0	0	0	0	0	0	0
"1409"	0.4	0.76	0.85	0.29	0	0	1	0	0	0	0	0	0	0	0	0
"2778"	0.44	0.51	0.12	0.23	0	0	0	0	0	1	0	0	0	0	0	0
"4747"	0.91	0.63	0.97	0.65	0	0	0	0	0	0	0	0	0	1	0	0
"3539"	0.16	0.18	0.55	0.44	0	0	0	0	0	0	0	1	0	0	0	0
"1665"	0.23	0.49	0.63	0.31	0	0	0	1	0	0	0	0	0	0	0	0
"3788"	0.53	0.54	0.84	0.89	0	0	0	0	0	0	0	1	0	0	0	0
"3847"	0.19	0.16	0.49	0.62	0	0	0	0	0	0	0	1	0	0	0	0
"4478"	0.99	0.31	0.88	0.13	0	0	0	0	0	0	0	0	1	0	0	0
"1592"	0.33	0.6	0.7	0.41	0	0	0	1	0	0	0	0	0	0	0	0
"943"	0.95	0.61	0.62	0.81	0	1	0	0	0	0	0	0	0	0	0	0
"5815"	0.14	0.49	0.17	0.42	0	0	0	0	0	0	0	0	0	0	0	1
"5681"	0.23	0.6	0.32	0.58	0	0	0	0	0	0	0	0	0	0	0	1
"1108"	0.52	0.87	0.87	0.45	0	0	1	0	0	0	0	0	0	0	0	0
"3612"	0.47	0.46	0.72	0.86	0	0	0	0	0	0	0	1	0	0	0	0
"94"	0.82	0.45	0.55	0.93	1	0	0	0	0	0	0	0	0	0	0	0
"788"	0.27	0.13	0.08	0.36	0	1	0	0	0	0	0	0	0	0	0	0
"5962"	0.49	0.96	0.52	0.82	0	0	0	0	0	0	0	0	0	0	0	1
"3623"	0.62	0.61	0.92	0.9	0	0	0	0	0	0	0	1	0	0	0	0
"4264"	0.93	0.19	0.84	0.14	0	0	0	0	0	0	0	0	1	0	0	0
"4643"	0.76	0.46	0.75	0.49	0	0	0	0	0	0	0	0	0	1	0	0
"746"	0.76	0.48	0.53	0.7	0	1	0	0	0	0	0	0	0	0	0	0
"2433"	0.55	0.65	0.02	0.13	0	0	0	0	1	0	0	0	0	0	0	0
"358"	0.62	0.26	0.13	0.58	1	0	0	0	0	0	0	0	0	0	0	0
"2176"	0.66	0.71	0.26	0.18	0	0	0	0	1	0	0	0	0	0	0	0
"4648"	0.94	0.59	0.9	0.58	0	0	0	0	0	0	0	0	0	1	0	0
"5226"	0.41	0.85	0.38	0.85	0	0	0	0	0	0	0	0	0	0	1	0
"44"	0.6	0.02	0.07	0.66	1	0	0	0	0	0	0	0	0	0	0	0
"3182"	0.12	0.19	0.83	0.87	0	0	0	0	0	0	1	0	0	0	0	0
"18"	0.58	0.01	0.12	0.61	1	0	0	0	0	0	0	0	0	0	0	0
"4574"	0.83	0.48	0.86	0.48	0	0	0	0	0	0	0	0	0	1	0	0
"698"	0.8	0.46	0.54	0.72	0	1	0	0	0	0	0	0	0	0	0	0
"674"	0.74	0.53	0.46	0.83	0	1	0	0	0	0	0	0	0	0	0	0
"5963"	0.42	0.84	0.42	0.76	0	0	0	0	0	0	0	0	0	0	0	1
"5023"	0.23	0.77	0.3	0.73	0	0	0	0	0	0	0	0	0	0	1	0
"3520"	0.19	0.25	0.62	0.5	0	0	0	0	0	0	0	1	0	0	0	0
"4917"	0.86	0.65	0.86	0.59	0	0	0	0	0	0	0	0	0	1	0	0
"3287"	0.13	0.26	0.89	0.84	0	0	0	0	0	0	1	0	0	0	0	0
"2676"	0.68	0.58	0.23	0.3	0	0	0	0	0	1	0	0	0	0	0	0
"1693"	0.55	0.77	0.79	0.6	0	0	0	1	0	0	0	0	0	0	0	0
"4487"	0.68	0.31	0.67	0.28	0	0	0	0	0	0	0	0	1	0	0	0
"1604"	0.21	0.55	0.57	0.22	0	0	0	1	0	0	0	0	0	0	0	0
"4125"	0.86	0.38	0.92	0.17	0	0	0	0	0	0	0	0	1	0	0	0
"4026"	0.96	0.07	0.97	0.5	0	0	0	0	0	0	0	0	1	0	0	0
"4599"	0.65	0.32	0.56	0.34	0	0	0	0	0	0	0	0	0	1	0	0
"5576"	0.42	0.66	0.39	0.72	0	0	0	0	0	0	0	0	0	0	0	1
"3719"	0.35	0.43	0.64	0.67	0	0	0	0	0	0	0	1	0	0	0	0
"3919"	0.53	0.55	0.93	0.86	0	0	0	0	0	0	0	1	0	0	0	0
"3961"	0.64	0.7	0.91	0.94	0	0	0	0	0	0	0	1	0	0	0	0
"260"	0.88	0.19	0.21	0.99	1	0	0	0	0	0	0	0	0	0	0	0
"4913"	0.86	0.62	0.87	0.56	0	0	0	0	0	0	0	0	0	1	0	0
"466"	0.82	0.01	0.13	0.69	1	0	0	0	0	0	0	0	0	0	0	0
"220"	0.57	0.22	0.22	0.66	1	0	0	0	0	0	0	0	0	0	0	0
"5908"	0.24	0.5	0.28	0.52	0	0	0	0	0	0	0	0	0	0	0	1
"5289"	0.13	0.64	0.22	0.62	0	0	0	0	0	0	0	0	0	0	1	0
"4681"	0.35	0	0.32	0.05	0	0	0	0	0	0	0	0	0	1	0	0
"667"	0.69	0.54	0.52	0.82	0	1	0	0	0	0	0	0	0	0	0	0
"3983"	0.29	0.34	0.65	0.58	0	0	0	0	0	0	0	1	0	0	0	0
"1292"	0.24	0.77	0.71	0.26	0	0	1	0	0	0	0	0	0	0	0	0
"4664"	0.85	0.44	0.77	0.54	0	0	0	0	0	0	0	0	0	1	0	0
"3969"	0.59	0.69	0.98	0.94	0	0	0	0	0	0	0	1	0	0	0	0
"5161"	0.14	0.74	0.32	0.86	0	0	0	0	0	0	0	0	0	0	1	0
"2788"	0.5	0.46	0.12	0.22	0	0	0	0	0	1	0	0	0	0	0	0
"87"	0.86	0.37	0.36	0.99	1	0	0	0	0	0	0	0	0	0	0	0
"832"	0.86	0.52	0.64	0.97	0	1	0	0	0	0	0	0	0	0	0	0
"4645"	0.78	0.52	0.84	0.44	0	0	0	0	0	0	0	0	0	1	0	0
"2298"	0.68	0.59	0.15	0.21	0	0	0	0	1	0	0	0	0	0	0	0
"1684"	0.12	0.39	0.38	0.07	0	0	0	1	0	0	0	0	0	0	0	0
"1809"	0.77	0.99	0.98	0.77	0	0	0	1	0	0	0	0	0	0	0	0
"298"	0.82	0.29	0.33	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"4977"	0.81	0.43	0.72	0.44	0	0	0	0	0	0	0	0	0	1	0	0
"512"	0.38	0.16	0.15	0.48	0	1	0	0	0	0	0	0	0	0	0	0
"5817"	0.39	0.73	0.38	0.87	0	0	0	0	0	0	0	0	0	0	0	1
"5603"	0.63	0.88	0.52	0.85	0	0	0	0	0	0	0	0	0	0	0	1
"5085"	0.4	0.77	0.23	0.82	0	0	0	0	0	0	0	0	0	0	1	0
"3742"	0.54	0.51	0.87	0.81	0	0	0	0	0	0	0	1	0	0	0	0
"5293"	0.18	0.83	0.31	0.77	0	0	0	0	0	0	0	0	0	0	1	0
"4842"	0.4	0.09	0.51	0.18	0	0	0	0	0	0	0	0	0	1	0	0
"1910"	0.21	0.46	0.34	0.13	0	0	0	1	0	0	0	0	0	0	0	0
"3718"	0.19	0.23	0.53	0.52	0	0	0	0	0	0	0	1	0	0	0	0
"729"	0.54	0.27	0.4	0.57	0	1	0	0	0	0	0	0	0	0	0	0
"2414"	0.81	0.88	0	0.22	0	0	0	0	1	0	0	0	0	0	0	0
"4467"	0.74	0.31	0.87	0.25	0	0	0	0	0	0	0	0	1	0	0	0
"1458"	0.14	0.72	0.75	0.19	0	0	1	0	0	0	0	0	0	0	0	0
"4057"	0.84	0.34	0.95	0.46	0	0	0	0	0	0	0	0	1	0	0	0
"3502"	0.54	0.55	0.93	0.83	0	0	0	0	0	0	0	1	0	0	0	0
"5497"	0.26	0.81	0.29	0.71	0	0	0	0	0	0	0	0	0	0	1	0
"957"	0.6	0.29	0.21	0.46	0	1	0	0	0	0	0	0	0	0	0	0
"2634"	0.77	0.66	0.36	0.32	0	0	0	0	0	1	0	0	0	0	0	0
"157"	0.88	0.38	0.4	0.76	1	0	0	0	0	0	0	0	0	0	0	0
"5244"	0.34	0.78	0.23	0.85	0	0	0	0	0	0	0	0	0	0	1	0
"511"	0.46	0.28	0.3	0.6	0	1	0	0	0	0	0	0	0	0	0	0
"1287"	0.33	0.8	0.73	0.3	0	0	1	0	0	0	0	0	0	0	0	0
"4733"	0.59	0.27	0.64	0.29	0	0	0	0	0	0	0	0	0	1	0	0
"842"	0.65	0.48	0.33	0.62	0	1	0	0	0	0	0	0	0	0	0	0
"4957"	0.89	0.48	0.78	0.57	0	0	0	0	0	0	0	0	0	1	0	0
"144"	0.91	0.43	0.36	0.92	1	0	0	0	0	0	0	0	0	0	0	0
"1258"	0.15	0.62	0.61	0.27	0	0	1	0	0	0	0	0	0	0	0	0
"2885"	0.6	0.54	0.27	0.24	0	0	0	0	0	1	0	0	0	0	0	0
"4171"	0.88	0.14	0.77	0.03	0	0	0	0	0	0	0	0	1	0	0	0
"182"	0.65	0.2	0.17	0.64	1	0	0	0	0	0	0	0	0	0	0	0
"4296"	0.73	0.06	0.67	0.11	0	0	0	0	0	0	0	0	1	0	0	0
"2138"	0.77	0.88	0.09	0.09	0	0	0	0	1	0	0	0	0	0	0	0
"2552"	0.35	0.34	0.1	0.14	0	0	0	0	0	1	0	0	0	0	0	0
"4659"	0.43	0.09	0.4	0.09	0	0	0	0	0	0	0	0	0	1	0	0
"1608"	0.48	0.88	0.79	0.61	0	0	0	1	0	0	0	0	0	0	0	0
"1355"	0.3	0.67	0.78	0.38	0	0	1	0	0	0	0	0	0	0	0	0
"904"	0.82	0.44	0.5	0.69	0	1	0	0	0	0	0	0	0	0	0	0
"3458"	0.35	0.54	0.96	0.94	0	0	0	0	0	0	1	0	0	0	0	0
"7"	0.7	0.36	0.29	0.83	1	0	0	0	0	0	0	0	0	0	0	0
"5869"	0.23	0.54	0.21	0.56	0	0	0	0	0	0	0	0	0	0	0	1
"3326"	0.19	0.13	0.6	0.74	0	0	0	0	0	0	1	0	0	0	0	0
"2108"	0.61	0.52	0.02	0.06	0	0	0	0	1	0	0	0	0	0	0	0
"5870"	0.54	0.87	0.58	0.98	0	0	0	0	0	0	0	0	0	0	0	1
"4996"	0.77	0.53	0.86	0.52	0	0	0	0	0	0	0	0	0	1	0	0
"3846"	0.35	0.24	0.65	0.56	0	0	0	0	0	0	0	1	0	0	0	0
"2670"	0.5	0.54	0.21	0.25	0	0	0	0	0	1	0	0	0	0	0	0
"3007"	0.05	0.2	0.9	0.8	0	0	0	0	0	0	1	0	0	0	0	0
"744"	0.61	0.39	0.25	0.52	0	1	0	0	0	0	0	0	0	0	0	0
"1551"	0.74	0.83	0.94	0.6	0	0	0	1	0	0	0	0	0	0	0	0
"4781"	0.59	0.15	0.48	0.14	0	0	0	0	0	0	0	0	0	1	0	0
"2368"	0.97	0.83	0.25	0.27	0	0	0	0	1	0	0	0	0	0	0	0
"2416"	0.97	0.95	0.29	0.2	0	0	0	0	1	0	0	0	0	0	0	0
"4529"	0.4	0.14	0.48	0.14	0	0	0	0	0	0	0	0	0	1	0	0
"3275"	0.09	0.24	0.74	0.73	0	0	0	0	0	0	1	0	0	0	0	0
"2191"	0.81	0.72	0.23	0.28	0	0	0	0	1	0	0	0	0	0	0	0
"5983"	0.47	0.82	0.42	0.68	0	0	0	0	0	0	0	0	0	0	0	1
"4051"	0.81	0.37	0.84	0.03	0	0	0	0	0	0	0	0	1	0	0	0
"5960"	0.19	0.59	0.21	0.53	0	0	0	0	0	0	0	0	0	0	0	1
"2340"	0.95	0.86	0.01	0.32	0	0	0	0	1	0	0	0	0	0	0	0
"688"	0.31	0.02	0.05	0.42	0	1	0	0	0	0	0	0	0	0	0	0
"1779"	0.56	0.79	0.77	0.55	0	0	0	1	0	0	0	0	0	0	0	0
"5055"	0.3	0.86	0.33	0.89	0	0	0	0	0	0	0	0	0	0	1	0
"3923"	0.08	0.17	0.52	0.42	0	0	0	0	0	0	0	1	0	0	0	0
"2737"	0.83	0.89	0.51	0.55	0	0	0	0	0	1	0	0	0	0	0	0
"5303"	0.43	0.86	0.22	0.92	0	0	0	0	0	0	0	0	0	0	1	0
"1042"	0.07	0.91	0.85	0.13	0	0	1	0	0	0	0	0	0	0	0	0
"3371"	0.02	0.08	0.47	0.45	0	0	0	0	0	0	1	0	0	0	0	0
"4678"	0.98	0.68	0.9	0.63	0	0	0	0	0	0	0	0	0	1	0	0
"1038"	0.06	0.66	0.53	0.12	0	0	1	0	0	0	0	0	0	0	0	0
"4560"	0.66	0.32	0.74	0.4	0	0	0	0	0	0	0	0	0	1	0	0
"2820"	0.78	0.75	0.43	0.52	0	0	0	0	0	1	0	0	0	0	0	0
"3241"	0.29	0.36	0.87	0.96	0	0	0	0	0	0	1	0	0	0	0	0
"3370"	0	0.18	0.69	0.6	0	0	0	0	0	0	1	0	0	0	0	0
"12"	0.83	0.04	0.16	0.74	1	0	0	0	0	0	0	0	0	0	0	0
"3258"	0.16	0.05	0.62	0.56	0	0	0	0	0	0	1	0	0	0	0	0
"1357"	0.07	0.86	0.81	0.02	0	0	1	0	0	0	0	0	0	0	0	0
"479"	1	0.22	0.26	0.91	1	0	0	0	0	0	0	0	0	0	0	0
"3845"	0.1	0.1	0.45	0.59	0	0	0	0	0	0	0	1	0	0	0	0
"2439"	0.85	0.89	0.07	0.14	0	0	0	0	1	0	0	0	0	0	0	0
"3176"	0.15	0.1	0.76	0.79	0	0	0	0	0	0	1	0	0	0	0	0
"4305"	0.8	0.11	0.76	0.28	0	0	0	0	0	0	0	0	1	0	0	0
"48"	0.86	0.31	0.24	0.75	1	0	0	0	0	0	0	0	0	0	0	0
"313"	0.73	0.36	0.37	0.81	1	0	0	0	0	0	0	0	0	0	0	0
"301"	0.76	0.4	0.47	0.81	1	0	0	0	0	0	0	0	0	0	0	0
"3629"	0.46	0.36	0.82	0.71	0	0	0	0	0	0	0	1	0	0	0	0
"1043"	0.36	0.9	0.81	0.44	0	0	1	0	0	0	0	0	0	0	0	0
"4561"	0.93	0.59	0.97	0.72	0	0	0	0	0	0	0	0	0	1	0	0
"5295"	0.12	0.85	0.4	0.8	0	0	0	0	0	0	0	0	0	0	1	0
"5663"	0.41	0.76	0.39	0.73	0	0	0	0	0	0	0	0	0	0	0	1
"5396"	0.22	0.89	0.34	0.88	0	0	0	0	0	0	0	0	0	0	1	0
"5839"	0.07	0.39	0.08	0.35	0	0	0	0	0	0	0	0	0	0	0	1
"3883"	0.27	0.26	0.59	0.49	0	0	0	0	0	0	0	1	0	0	0	0
"4542"	0.83	0.61	0.96	0.5	0	0	0	0	0	0	0	0	0	1	0	0
"3535"	0.7	0.56	0.91	0.98	0	0	0	0	0	0	0	1	0	0	0	0
"850"	0.3	0.03	0.09	0.42	0	1	0	0	0	0	0	0	0	0	0	0
"1248"	0.11	0.62	0.72	0.04	0	0	1	0	0	0	0	0	0	0	0	0
"2237"	0.74	0.78	0.28	0.27	0	0	0	0	1	0	0	0	0	0	0	0
"4553"	0.38	0.08	0.35	0.12	0	0	0	0	0	0	0	0	0	1	0	0
"4587"	0.61	0.26	0.71	0.3	0	0	0	0	0	0	0	0	0	1	0	0
"4140"	0.77	0.12	0.72	0.24	0	0	0	0	0	0	0	0	1	0	0	0
"749"	0.34	0.05	0	0.2	0	1	0	0	0	0	0	0	0	0	0	0
"2463"	0.81	0.85	0.29	0.02	0	0	0	0	1	0	0	0	0	0	0	0
"2875"	0.78	0.92	0.44	0.53	0	0	0	0	0	1	0	0	0	0	0	0
"376"	0.84	0.43	0.51	0.86	1	0	0	0	0	0	0	0	0	0	0	0
"128"	0.97	0.33	0.23	0.89	1	0	0	0	0	0	0	0	0	0	0	0
"1881"	0.54	0.84	0.73	0.47	0	0	0	1	0	0	0	0	0	0	0	0
"575"	0.67	0.55	0.41	0.81	0	1	0	0	0	0	0	0	0	0	0	0
"5830"	0.55	0.88	0.58	0.78	0	0	0	0	0	0	0	0	0	0	0	1
"9"	0.58	0.14	0.14	0.54	1	0	0	0	0	0	0	0	0	0	0	0
"1044"	0.15	0.78	0.87	0.14	0	0	1	0	0	0	0	0	0	0	0	0
"2101"	0.82	0.84	0.19	0.18	0	0	0	0	1	0	0	0	0	0	0	0
